ImageName,LatitudeDD,LongitudeDD,DepthInMeters,SurveyID,Locality,Presence
DSC-11581,26.3991,-84.7661,415,NF-1708,Long Mound South,0
DSC-11582,26.3989,-84.7658,414,NF-1708,Long Mound South,0
DSC-11589,26.3988,-84.7657,414,NF-1708,Long Mound South,0
DSC-11591,26.3986,-84.7654,413,NF-1708,Long Mound South,0
DSC-11595,26.3990,-84.7659,414,NF-1708,Long Mound South,0
DSC-11602,26.3986,-84.7651,413,NF-1708,Long Mound South,1
DSC-11604,26.3986,-84.7647,409,NF-1708,Long Mound South,0
DSC-11608,26.3986,-84.7647,410,NF-1708,Long Mound South,0
DSC-11610,26.3984,-84.7644,409,NF-1708,Long Mound South,0
DSC-11611,26.3982,-84.7641,410,NF-1708,Long Mound South,0
DSC-11612,26.3986,-84.7647,413,NF-1708,Long Mound South,0
DSC-11613,26.3981,-84.7639,410,NF-1708,Long Mound South,0
DSC-11614,26.3980,-84.7638,410,NF-1708,Long Mound South,0
DSC-11615,26.3980,-84.7637,410,NF-1708,Long Mound South,0
DSC-11616,26.3980,-84.7637,410,NF-1708,Long Mound South,0
DSC-11617,26.3980,-84.7637,410,NF-1708,Long Mound South,0
DSC-11618,26.3980,-84.7637,410,NF-1708,Long Mound South,0
DSC-11619,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11620,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11621,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11622,26.3982,-84.7640,410,NF-1708,Long Mound South,0
DSC-11623,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11624,26.3980,-84.7637,411,NF-1708,Long Mound South,1
DSC-11625,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11626,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11627,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11628,26.3980,-84.7637,412,NF-1708,Long Mound South,0
DSC-11629,26.3980,-84.7637,412,NF-1708,Long Mound South,0
DSC-11630,26.3980,-84.7637,411,NF-1708,Long Mound South,0
DSC-11631,26.3980,-84.7637,413,NF-1708,Long Mound South,0
DSC-11632,26.3980,-84.7637,414,NF-1708,Long Mound South,0
DSC-11633,26.3980,-84.7637,414,NF-1708,Long Mound South,0
DSC-11634,26.3980,-84.7637,412,NF-1708,Long Mound South,0
DSC-11635,26.3980,-84.7638,417,NF-1708,Long Mound South,0
DSC-11636,26.3980,-84.7637,416,NF-1708,Long Mound South,0
DSC-11637,26.3979,-84.7639,425,NF-1708,Long Mound South,0
DSC-11638,26.3978,-84.7639,425,NF-1708,Long Mound South,0
DSC-11639,26.3978,-84.7640,425,NF-1708,Long Mound South,0
DSC-11640,26.3977,-84.7641,424,NF-1708,Long Mound South,0
DSC-11641,26.3977,-84.7642,423,NF-1708,Long Mound South,0
DSC-11642,26.3976,-84.7643,423,NF-1708,Long Mound South,0
DSC-11643,26.3975,-84.7643,424,NF-1708,Long Mound South,0
DSC-11644,26.3976,-84.7643,424,NF-1708,Long Mound South,0
DSC-11649,26.3978,-84.7641,425,NF-1708,Long Mound South,0
DSC-11651,26.3975,-84.7644,424,NF-1708,Long Mound South,0
DSC-11652,26.3971,-84.7642,423,NF-1708,Long Mound South,0
DSC-11653,26.3970,-84.7642,423,NF-1708,Long Mound South,0
DSC-11654,26.3971,-84.7642,423,NF-1708,Long Mound South,0
DSC-11655,26.3970,-84.7640,423,NF-1708,Long Mound South,0
DSC-11656,26.3969,-84.7640,423,NF-1708,Long Mound South,0
DSC-11657,26.3969,-84.7640,426,NF-1708,Long Mound South,0
DSC-11658,26.3969,-84.7639,426,NF-1708,Long Mound South,0
DSC-11659,26.3972,-84.7643,426,NF-1708,Long Mound South,0
DSC-11660,26.3969,-84.7638,426,NF-1708,Long Mound South,0
DSC-11661,26.3969,-84.7637,426,NF-1708,Long Mound South,0
DSC-11662,26.3969,-84.7637,426,NF-1708,Long Mound South,0
DSC-11663,26.3968,-84.7636,426,NF-1708,Long Mound South,0
DSC-11664,26.3968,-84.7636,425,NF-1708,Long Mound South,0
DSC-11665,26.3968,-84.7635,425,NF-1708,Long Mound South,0
DSC-11666,26.3968,-84.7635,425,NF-1708,Long Mound South,0
DSC-11667,26.3968,-84.7635,424,NF-1708,Long Mound South,0
DSC-11668,26.3968,-84.7633,425,NF-1708,Long Mound South,0
DSC-11669,26.3968,-84.7633,424,NF-1708,Long Mound South,0
DSC-11670,26.3968,-84.7631,424,NF-1708,Long Mound South,0
DSC-11671,26.3968,-84.7631,424,NF-1708,Long Mound South,0
DSC-11672,26.3968,-84.7630,423,NF-1708,Long Mound South,0
DSC-11673,26.3967,-84.7631,423,NF-1708,Long Mound South,0
DSC-11674,26.3967,-84.7631,423,NF-1708,Long Mound South,0
DSC-11675,26.3967,-84.7631,423,NF-1708,Long Mound South,0
DSC-11677,26.3967,-84.7630,423,NF-1708,Long Mound South,0
DSC-11678,26.3966,-84.7628,423,NF-1708,Long Mound South,0
DSC-11679,26.3967,-84.7628,423,NF-1708,Long Mound South,0
DSC-11680,26.3967,-84.7628,423,NF-1708,Long Mound South,0
DSC-11681,26.3967,-84.7628,423,NF-1708,Long Mound South,0
DSC-11682,26.3966,-84.7629,421,NF-1708,Long Mound South,0
DSC-11683,26.3966,-84.7629,421,NF-1708,Long Mound South,0
DSC-11684,26.3966,-84.7629,421,NF-1708,Long Mound South,0
DSC-11685,26.3966,-84.7629,421,NF-1708,Long Mound South,0
DSC-11686,26.3966,-84.7629,422,NF-1708,Long Mound South,0
DSC-11687,26.3966,-84.7629,423,NF-1708,Long Mound South,0
DSC-11688,26.3965,-84.7629,425,NF-1708,Long Mound South,0
DSC-11689,26.3965,-84.7629,425,NF-1708,Long Mound South,0
DSC-11690,26.3965,-84.7629,426,NF-1708,Long Mound South,0
DSC-11691,26.3965,-84.7629,429,NF-1708,Long Mound South,0
DSC-11692,26.3965,-84.7629,431,NF-1708,Long Mound South,0
DSC-11693,26.3965,-84.7629,431,NF-1708,Long Mound South,0
DSC-11694,26.3964,-84.7629,435,NF-1708,Long Mound South,0
DSC-11696,26.3964,-84.7629,437,NF-1708,Long Mound South,0
DSC-11697,26.3964,-84.7629,441,NF-1708,Long Mound South,0
DSC-11698,26.3964,-84.7630,441,NF-1708,Long Mound South,0
DSC-11699,26.3964,-84.7630,442,NF-1708,Long Mound South,0
DSC-11700,26.3963,-84.7631,444,NF-1708,Long Mound South,0
DSC-11701,26.3963,-84.7633,448,NF-1708,Long Mound South,0
DSC-11702,26.3963,-84.7634,448,NF-1708,Long Mound South,0
DSC-11703,26.3962,-84.7635,468,NF-1708,Long Mound South,0
DSC-11704,26.3962,-84.7636,467,NF-1708,Long Mound South,0
DSC-11705,26.3962,-84.7636,466,NF-1708,Long Mound South,0
DSC-11706,26.3962,-84.7636,466,NF-1708,Long Mound South,0
DSC-11707,26.3962,-84.7637,467,NF-1708,Long Mound South,0
DSC-11708,26.3962,-84.7638,468,NF-1708,Long Mound South,0
DSC-11709,26.3962,-84.7639,466,NF-1708,Long Mound South,0
DSC-11710,26.3961,-84.7639,467,NF-1708,Long Mound South,0
DSC-11711,26.3961,-84.7639,467,NF-1708,Long Mound South,0
DSC-11712,26.3961,-84.7639,467,NF-1708,Long Mound South,0
DSC-11713,26.3961,-84.7639,469,NF-1708,Long Mound South,0
DSC-11714,26.3960,-84.7639,468,NF-1708,Long Mound South,0
DSC-11715,26.3960,-84.7639,467,NF-1708,Long Mound South,0
DSC-11716,26.3960,-84.7640,467,NF-1708,Long Mound South,0
DSC-11717,26.3960,-84.7641,468,NF-1708,Long Mound South,0
DSC-11718,26.3960,-84.7642,468,NF-1708,Long Mound South,0
DSC-11719,26.3960,-84.7643,468,NF-1708,Long Mound South,0
DSC-11720,26.3960,-84.7644,465,NF-1708,Long Mound South,0
DSC-11721,26.3960,-84.7645,462,NF-1708,Long Mound South,0
DSC-11722,26.3960,-84.7646,450,NF-1708,Long Mound South,0
DSC-11723,26.3960,-84.7646,450,NF-1708,Long Mound South,0
DSC-11725,26.3969,-84.7638,426,NF-1708,Long Mound South,0
DSC-11726,26.3959,-84.7646,452,NF-1708,Long Mound South,0
DSC-11727,26.3958,-84.7646,453,NF-1708,Long Mound South,0
DSC-11728,26.3957,-84.7647,453,NF-1708,Long Mound South,0
DSC-11729,26.3957,-84.7647,449,NF-1708,Long Mound South,0
DSC-11730,26.3956,-84.7647,447,NF-1708,Long Mound South,0
DSC-11731,26.3956,-84.7647,445,NF-1708,Long Mound South,0
DSC-11732,26.3956,-84.7648,444,NF-1708,Long Mound South,0
DSC-11733,26.3958,-84.7646,452,NF-1708,Long Mound South,0
DSC-11734,26.3955,-84.7649,449,NF-1708,Long Mound South,0
DSC-11735,26.3955,-84.7648,442,NF-1708,Long Mound South,0
DSC-11736,26.3957,-84.7649,449,NF-1708,Long Mound South,0
DSC-11737,26.3958,-84.7648,449,NF-1708,Long Mound South,0
DSC-11738,26.3959,-84.7648,449,NF-1708,Long Mound South,0
DSC-11739,26.3960,-84.7648,449,NF-1708,Long Mound South,0
DSC-11743,26.3960,-84.7648,447,NF-1708,Long Mound South,0
DSC-11744,26.3964,-84.7648,444,NF-1708,Long Mound South,0
DSC-11746,26.3965,-84.7648,443,NF-1708,Long Mound South,0
DSC-11747,26.3956,-84.7649,449,NF-1708,Long Mound South,0
DSC-11749,26.3966,-84.7647,442,NF-1708,Long Mound South,0
DSC-11750,26.3966,-84.7646,441,NF-1708,Long Mound South,0
DSC-11751,26.3966,-84.7646,441,NF-1708,Long Mound South,0
DSC-11752,26.3966,-84.7646,442,NF-1708,Long Mound South,0
DSC-11753,26.3966,-84.7647,442,NF-1708,Long Mound South,0
DSC-11755,26.3966,-84.7646,442,NF-1708,Long Mound South,0
DSC-11756,26.3966,-84.7647,444,NF-1708,Long Mound South,0
DSC-11757,26.3967,-84.7646,442,NF-1708,Long Mound South,0
DSC-11759,26.3964,-84.7646,441,NF-1708,Long Mound South,0
DSC-11762,26.3964,-84.7643,440,NF-1708,Long Mound South,0
DSC-11763,26.3965,-84.7647,443,NF-1708,Long Mound South,0
DSC-11764,26.3962,-84.7640,437,NF-1708,Long Mound South,0
DSC-11765,26.3947,-84.7599,436,NF-1708,Long Mound South,0
DSC-11766,26.3947,-84.7599,435,NF-1708,Long Mound South,0
DSC-11767,26.3963,-84.7641,437,NF-1708,Long Mound South,0
DSC-11769,26.3947,-84.7599,435,NF-1708,Long Mound South,0
DSC-11770,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11771,26.3947,-84.7599,435,NF-1708,Long Mound South,0
DSC-11772,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11773,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11774,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11776,26.3947,-84.7600,434,NF-1708,Long Mound South,0
DSC-11777,26.3946,-84.7603,434,NF-1708,Long Mound South,1
DSC-11778,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11779,26.3945,-84.7603,434,NF-1708,Long Mound South,1
DSC-11780,26.3945,-84.7603,434,NF-1708,Long Mound South,1
DSC-11781,26.3945,-84.7603,433,NF-1708,Long Mound South,1
DSC-11782,26.3945,-84.7603,433,NF-1708,Long Mound South,0
DSC-11783,26.3945,-84.7602,433,NF-1708,Long Mound South,0
DSC-11785,26.3944,-84.7602,433,NF-1708,Long Mound South,0
DSC-11797,26.3943,-84.7601,433,NF-1708,Long Mound South,0
DSC-11803,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11804,26.3935,-84.7602,422,NF-1708,Long Mound South,1
DSC-11806,26.3935,-84.7602,428,NF-1708,Long Mound South,1
DSC-11807,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11808,26.3947,-84.7599,433,NF-1708,Long Mound South,0
DSC-11809,26.3935,-84.7601,428,NF-1708,Long Mound South,0
DSC-11810,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11811,26.3934,-84.7601,428,NF-1708,Long Mound South,0
DSC-11812,26.3933,-84.7601,428,NF-1708,Long Mound South,0
DSC-11813,26.3933,-84.7601,430,NF-1708,Long Mound South,0
DSC-11814,26.3933,-84.7601,427,NF-1708,Long Mound South,0
DSC-11820,26.3931,-84.7601,431,NF-1708,Long Mound South,1
DSC-11821,26.3926,-84.7599,437,NF-1708,Long Mound South,0
DSC-11822,26.3932,-84.7601,431,NF-1708,Long Mound South,0
DSC-11823,26.3925,-84.7598,437,NF-1708,Long Mound South,0
DSC-11824,26.3924,-84.7599,436,NF-1708,Long Mound South,0
DSC-11825,26.3925,-84.7599,437,NF-1708,Long Mound South,1
DSC-11826,26.3922,-84.7599,434,NF-1708,Long Mound South,1
DSC-11827,26.3921,-84.7599,434,NF-1708,Long Mound South,1
DSC-11828,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-11829,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-11831,26.3919,-84.7599,432,NF-1708,Long Mound South,0
DSC-11832,26.3917,-84.7598,430,NF-1708,Long Mound South,0
DSC-11833,26.3923,-84.7599,435,NF-1708,Long Mound South,0
DSC-11834,26.3916,-84.7598,430,NF-1708,Long Mound South,0
DSC-11835,26.3916,-84.7598,428,NF-1708,Long Mound South,0
DSC-11836,26.3915,-84.7598,428,NF-1708,Long Mound South,0
DSC-11837,26.3914,-84.7598,427,NF-1708,Long Mound South,0
DSC-11838,26.3916,-84.7598,430,NF-1708,Long Mound South,0
DSC-11842,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-11844,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-11845,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-11846,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-11847,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-11848,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-11849,26.3912,-84.7598,427,NF-1708,Long Mound South,0
DSC-11850,26.3911,-84.7599,427,NF-1708,Long Mound South,0
DSC-11851,26.3910,-84.7599,427,NF-1708,Long Mound South,0
DSC-11852,26.3909,-84.7599,426,NF-1708,Long Mound South,0
DSC-11853,26.3909,-84.7599,426,NF-1708,Long Mound South,0
DSC-11854,26.3908,-84.7599,428,NF-1708,Long Mound South,0
DSC-11855,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-11856,26.3908,-84.7599,427,NF-1708,Long Mound South,0
DSC-11857,26.3908,-84.7599,428,NF-1708,Long Mound South,0
DSC-11858,26.3908,-84.7598,428,NF-1708,Long Mound South,0
DSC-11859,26.3908,-84.7597,428,NF-1708,Long Mound South,0
DSC-11860,26.3908,-84.7596,428,NF-1708,Long Mound South,0
DSC-11861,26.3908,-84.7596,428,NF-1708,Long Mound South,0
DSC-11862,26.3908,-84.7595,428,NF-1708,Long Mound South,0
DSC-11863,26.3908,-84.7595,431,NF-1708,Long Mound South,0
DSC-11864,26.3908,-84.7594,430,NF-1708,Long Mound South,0
DSC-11865,26.3907,-84.7594,430,NF-1708,Long Mound South,0
DSC-11866,26.3907,-84.7593,431,NF-1708,Long Mound South,0
DSC-11867,26.3907,-84.7592,433,NF-1708,Long Mound South,0
DSC-11868,26.3908,-84.7592,432,NF-1708,Long Mound South,0
DSC-11869,26.3908,-84.7591,431,NF-1708,Long Mound South,0
DSC-11870,26.3909,-84.7591,432,NF-1708,Long Mound South,0
DSC-11871,26.3909,-84.7589,431,NF-1708,Long Mound South,0
DSC-11872,26.3909,-84.7589,430,NF-1708,Long Mound South,0
DSC-11873,26.3908,-84.7598,429,NF-1708,Long Mound South,0
DSC-11874,26.3908,-84.7589,430,NF-1708,Long Mound South,0
DSC-11875,26.3907,-84.7589,428,NF-1708,Long Mound South,0
DSC-11876,26.3907,-84.7589,428,NF-1708,Long Mound South,0
DSC-11877,26.3906,-84.7589,427,NF-1708,Long Mound South,0
DSC-11878,26.3906,-84.7589,427,NF-1708,Long Mound South,0
DSC-11879,26.3905,-84.7589,427,NF-1708,Long Mound South,0
DSC-11880,26.3905,-84.7589,427,NF-1708,Long Mound South,0
DSC-11881,26.3905,-84.7589,427,NF-1708,Long Mound South,0
DSC-11882,26.3905,-84.7589,427,NF-1708,Long Mound South,0
DSC-11883,26.3904,-84.7589,426,NF-1708,Long Mound South,0
DSC-11884,26.3904,-84.7589,424,NF-1708,Long Mound South,0
DSC-11885,26.3903,-84.7589,423,NF-1708,Long Mound South,0
DSC-11886,26.3903,-84.7589,423,NF-1708,Long Mound South,0
DSC-11887,26.3903,-84.7589,424,NF-1708,Long Mound South,0
DSC-11888,26.3902,-84.7590,426,NF-1708,Long Mound South,0
DSC-11889,26.3902,-84.7590,427,NF-1708,Long Mound South,0
DSC-11890,26.3907,-84.7589,428,NF-1708,Long Mound South,0
DSC-11891,26.3901,-84.7590,428,NF-1708,Long Mound South,0
DSC-11892,26.3900,-84.7589,428,NF-1708,Long Mound South,0
DSC-11893,26.3900,-84.7588,428,NF-1708,Long Mound South,0
DSC-11894,26.3899,-84.7588,429,NF-1708,Long Mound South,0
DSC-11895,26.3898,-84.7587,429,NF-1708,Long Mound South,0
DSC-11896,26.3897,-84.7587,428,NF-1708,Long Mound South,0
DSC-11897,26.3896,-84.7586,428,NF-1708,Long Mound South,0
DSC-11898,26.3896,-84.7586,428,NF-1708,Long Mound South,0
DSC-11899,26.3895,-84.7585,428,NF-1708,Long Mound South,0
DSC-11900,26.3895,-84.7585,428,NF-1708,Long Mound South,0
DSC-11901,26.3894,-84.7585,428,NF-1708,Long Mound South,0
DSC-11902,26.3894,-84.7585,428,NF-1708,Long Mound South,0
DSC-11903,26.3893,-84.7584,428,NF-1708,Long Mound South,0
DSC-11904,26.3894,-84.7583,430,NF-1708,Long Mound South,0
DSC-11905,26.3894,-84.7583,430,NF-1708,Long Mound South,0
DSC-11906,26.3893,-84.7583,430,NF-1708,Long Mound South,0
DSC-11907,26.3901,-84.7589,428,NF-1708,Long Mound South,0
DSC-11908,26.3893,-84.7584,431,NF-1708,Long Mound South,0
DSC-11909,26.3893,-84.7584,430,NF-1708,Long Mound South,0
DSC-11910,26.3892,-84.7584,430,NF-1708,Long Mound South,0
DSC-11911,26.3891,-84.7585,429,NF-1708,Long Mound South,0
DSC-11912,26.3890,-84.7585,429,NF-1708,Long Mound South,0
DSC-11913,26.3889,-84.7585,428,NF-1708,Long Mound South,0
DSC-11919,26.3892,-84.7585,429,NF-1708,Long Mound South,0
DSC-11920,26.3889,-84.7585,427,NF-1708,Long Mound South,0
DSC-11921,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11922,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11923,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11924,26.3947,-84.7599,434,NF-1708,Long Mound South,0
DSC-11925,26.3947,-84.7599,433,NF-1708,Long Mound South,0
DSC-11926,26.3947,-84.7599,433,NF-1708,Long Mound South,0
DSC-11927,26.3947,-84.7600,434,NF-1708,Long Mound South,0
DSC-11928,26.3947,-84.7600,434,NF-1708,Long Mound South,0
DSC-11929,26.3946,-84.7601,434,NF-1708,Long Mound South,0
DSC-11930,26.3946,-84.7601,434,NF-1708,Long Mound South,0
DSC-11931,26.3946,-84.7603,434,NF-1708,Long Mound South,0
DSC-11932,26.3888,-84.7585,427,NF-1708,Long Mound South,0
DSC-11934,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11935,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11936,26.3946,-84.7603,434,NF-1708,Long Mound South,0
DSC-11937,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11939,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11941,26.3945,-84.7603,433,NF-1708,Long Mound South,0
DSC-11942,26.3945,-84.7603,434,NF-1708,Long Mound South,0
DSC-11943,26.3945,-84.7602,433,NF-1708,Long Mound South,0
DSC-11945,26.3945,-84.7602,433,NF-1708,Long Mound South,0
DSC-11946,26.3944,-84.7602,433,NF-1708,Long Mound South,0
DSC-11947,26.3943,-84.7601,433,NF-1708,Long Mound South,0
DSC-11948,26.3943,-84.7601,433,NF-1708,Long Mound South,0
DSC-11949,26.3945,-84.7603,433,NF-1708,Long Mound South,0
DSC-11951,26.3943,-84.7601,433,NF-1708,Long Mound South,0
DSC-11953,26.3943,-84.7601,433,NF-1708,Long Mound South,0
DSC-11954,26.3942,-84.7601,433,NF-1708,Long Mound South,0
DSC-11955,26.3940,-84.7600,435,NF-1708,Long Mound South,0
DSC-11958,26.3940,-84.7600,435,NF-1708,Long Mound South,0
DSC-11959,26.3939,-84.7600,431,NF-1708,Long Mound South,0
DSC-11960,26.3939,-84.7600,431,NF-1708,Long Mound South,0
DSC-11962,26.3941,-84.7601,434,NF-1708,Long Mound South,0
DSC-11963,26.3939,-84.7601,430,NF-1708,Long Mound South,0
DSC-11964,26.3938,-84.7601,431,NF-1708,Long Mound South,0
DSC-11966,26.3938,-84.7601,431,NF-1708,Long Mound South,0
DSC-11967,26.3937,-84.7601,429,NF-1708,Long Mound South,0
DSC-11968,26.3937,-84.7601,429,NF-1708,Long Mound South,0
DSC-11969,26.3937,-84.7601,429,NF-1708,Long Mound South,0
DSC-11971,26.3936,-84.7602,428,NF-1708,Long Mound South,0
DSC-11972,26.3936,-84.7602,428,NF-1708,Long Mound South,0
DSC-11973,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11974,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11975,26.3935,-84.7602,426,NF-1708,Long Mound South,0
DSC-11976,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-11977,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-11978,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-11979,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-11980,26.3935,-84.7602,426,NF-1708,Long Mound South,0
DSC-11981,26.3935,-84.7602,426,NF-1708,Long Mound South,0
DSC-11982,26.3935,-84.7602,425,NF-1708,Long Mound South,0
DSC-11983,26.3935,-84.7602,425,NF-1708,Long Mound South,0
DSC-11985,26.3935,-84.7602,424,NF-1708,Long Mound South,0
DSC-11986,26.3935,-84.7602,424,NF-1708,Long Mound South,0
DSC-11987,26.3935,-84.7602,422,NF-1708,Long Mound South,0
DSC-11988,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-11989,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11991,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11997,26.3935,-84.7602,427,NF-1708,Long Mound South,0
DSC-11999,26.3934,-84.7601,428,NF-1708,Long Mound South,0
DSC-12003,26.3933,-84.7601,427,NF-1708,Long Mound South,0
DSC-12005,26.3935,-84.7602,428,NF-1708,Long Mound South,0
DSC-12006,26.3933,-84.7601,430,NF-1708,Long Mound South,0
DSC-12007,26.3932,-84.7601,431,NF-1708,Long Mound South,0
DSC-12008,26.3931,-84.7601,431,NF-1708,Long Mound South,0
DSC-12009,26.3930,-84.7600,432,NF-1708,Long Mound South,0
DSC-12011,26.3930,-84.7600,432,NF-1708,Long Mound South,0
DSC-12015,26.3929,-84.7600,437,NF-1708,Long Mound South,0
DSC-12016,26.3928,-84.7600,437,NF-1708,Long Mound South,0
DSC-12017,26.3931,-84.7601,431,NF-1708,Long Mound South,0
DSC-12019,26.3927,-84.7599,437,NF-1708,Long Mound South,0
DSC-12021,26.3926,-84.7599,437,NF-1708,Long Mound South,0
DSC-12025,26.3925,-84.7599,437,NF-1708,Long Mound South,0
DSC-12026,26.3924,-84.7599,436,NF-1708,Long Mound South,0
DSC-12027,26.3923,-84.7599,435,NF-1708,Long Mound South,0
DSC-12028,26.3923,-84.7599,435,NF-1708,Long Mound South,0
DSC-12029,26.3922,-84.7599,434,NF-1708,Long Mound South,0
DSC-12030,26.3922,-84.7599,434,NF-1708,Long Mound South,0
DSC-12031,26.3921,-84.7599,434,NF-1708,Long Mound South,0
DSC-12032,26.3921,-84.7599,434,NF-1708,Long Mound South,0
DSC-12033,26.3927,-84.7599,437,NF-1708,Long Mound South,0
DSC-12034,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-12035,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-12036,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-12037,26.3919,-84.7599,432,NF-1708,Long Mound South,0
DSC-12038,26.3919,-84.7599,432,NF-1708,Long Mound South,0
DSC-12041,26.3918,-84.7598,431,NF-1708,Long Mound South,0
DSC-12042,26.3920,-84.7599,433,NF-1708,Long Mound South,0
DSC-12043,26.3917,-84.7598,430,NF-1708,Long Mound South,0
DSC-12045,26.3916,-84.7598,430,NF-1708,Long Mound South,0
DSC-12047,26.3916,-84.7598,430,NF-1708,Long Mound South,0
DSC-12048,26.3916,-84.7598,428,NF-1708,Long Mound South,0
DSC-12049,26.3915,-84.7598,428,NF-1708,Long Mound South,0
DSC-12050,26.3915,-84.7598,428,NF-1708,Long Mound South,0
DSC-12051,26.3914,-84.7598,427,NF-1708,Long Mound South,0
DSC-12052,26.3914,-84.7598,427,NF-1708,Long Mound South,0
DSC-12053,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12054,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12055,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12056,26.3916,-84.7598,430,NF-1708,Long Mound South,0
DSC-12057,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12059,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12061,26.3913,-84.7599,427,NF-1708,Long Mound South,0
DSC-12062,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12063,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12065,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12067,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12070,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12071,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12072,26.3913,-84.7599,428,NF-1708,Long Mound South,0
DSC-12073,26.3913,-84.7599,427,NF-1708,Long Mound South,0
