SampleID,ImageName,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,SurveyID,Locality,ScientificName,Presence,IndividualCount
DSC-16912_1466,DSC-16912,26.7784,-84.8683,546,8/22/2017,NF-1708,North Wall,Bathypathes sp.,1,3
DSC-16981_2364,DSC-16981,26.7805,-84.8712,584,8/22/2017,NF-1708,North Wall,Bathypathes sp.,1,3
DSC-16933_1322,DSC-16933,26.7792,-84.8692,550,8/22/2017,NF-1708,North Wall,Bathypathes sp.,1,5
DSC-17744_605,DSC-17744,25.6523,-84.5564,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,1
DSC-18031_459,DSC-18031,25.6452,-84.5540,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,1
DSC-18116_520,DSC-18116,25.6419,-84.5528,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,1
DSC-18005_535,DSC-18005,25.6460,-84.5543,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,2
DSC-18079_469,DSC-18079,25.6432,-84.5531,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,2
DSC-17819_550,DSC-17819,25.6518,-84.5562,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,3
DSC-18072_486,DSC-18072,25.6435,-84.5533,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,3
DSC-18035_462,DSC-18035,25.6450,-84.5539,450,8/23/2017,NF-1708,Okeanos Ridge,Chelidonisis sp.,1,4
DSC-17236_2795,DSC-17236,26.7855,-84.8784,667,8/22/2017,NF-1708,North Wall,Chrysogorgia sp.,1,1
DSC-15583_2158,DSC-15583,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Gorgonacea,1,1
DSC-11492_999,DSC-11492,26.3994,-84.7669,414,8/14/2017,NF-1708,Long Mound South,Hexactinellida,1,1
DSC-11631_1595,DSC-11631,26.3980,-84.7637,414,8/14/2017,NF-1708,Long Mound South,Hexactinellida,1,1
DSC-11633_1578,DSC-11633,26.3980,-84.7637,416,8/14/2017,NF-1708,Long Mound South,Hexactinellida,1,1
DSC-11873_1411,DSC-11873,26.3907,-84.7589,428,8/14/2017,NF-1708,Long Mound South,Hexactinellida,1,1
DSC-11509_1053,DSC-11509,26.3993,-84.7670,412,8/14/2017,NF-1708,Long Mound South,Hexactinellida,1,2
DSC-12996_932,DSC-12996,26.3185,-84.7420,414,8/15/2017,NF-1708,North Reed Site,Holaxonia,1,1
DSC-13180_3037,DSC-13180,26.3177,-84.7561,522,8/15/2017,NF-1708,North Reed Site (deep),Holaxonia,1,1
DSC-13235_2910,DSC-13235,26.3163,-84.7576,532,8/15/2017,NF-1708,North Reed Site (deep),Holaxonia,1,2
DSC-11118_1300,DSC-11118,26.4848,-84.7848,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11125_1305,DSC-11125,26.4846,-84.7848,449,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11127_1309,DSC-11127,26.4845,-84.7848,447,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11141_396,DSC-11141,26.4843,-84.7847,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11156_1780,DSC-11156,26.4841,-84.7847,465,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11180_1783,DSC-11180,26.4836,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11182_1782,DSC-11182,26.4836,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11217_1802,DSC-11217,26.4829,-84.7838,463,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11219_1770,DSC-11219,26.4829,-84.7838,463,8/13/2017,NF-1708,Long Mound North,Isididae,1,1
DSC-11503_1014,DSC-11503,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-11777_1350,DSC-11777,26.3945,-84.7603,434,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-11820_1434,DSC-11820,26.3926,-84.7599,437,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-11834_1395,DSC-11834,26.3916,-84.7598,428,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-11835_1398,DSC-11835,26.3915,-84.7598,428,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-12165_692,DSC-12165,26.3900,-84.7588,428,8/14/2017,NF-1708,Long Mound South,Isididae,1,1
DSC-12315_286,DSC-12315,26.3212,-84.7409,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12327_298,DSC-12327,26.3212,-84.7409,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12335_354,DSC-12335,26.3211,-84.7410,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12347_358,DSC-12347,26.3213,-84.7411,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12408_568,DSC-12408,26.3205,-84.7418,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12495_212,DSC-12495,26.3203,-84.7419,417,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12505_89,DSC-12505,26.3202,-84.7418,417,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12572_54,DSC-12572,26.3199,-84.7421,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12574_3230,DSC-12574,26.3200,-84.7423,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12587_45,DSC-12587,26.3197,-84.7423,422,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12604_209,DSC-12604,26.3196,-84.7423,423,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12607_382,DSC-12607,26.3196,-84.7424,423,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12614_217,DSC-12614,26.3195,-84.7423,422,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12636_820,DSC-12636,26.3194,-84.7422,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12640_817,DSC-12640,26.3193,-84.7422,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12645_815,DSC-12645,26.3194,-84.7423,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12654_139,DSC-12654,26.3194,-84.7424,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12679_134,DSC-12679,26.3192,-84.7424,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12742_190,DSC-12742,26.3190,-84.7425,432,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12835_841,DSC-12835,26.3189,-84.7424,425,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12884_744,DSC-12884,26.3186,-84.7423,425,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12900_754,DSC-12900,26.3186,-84.7424,424,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-12942_775,DSC-12942,26.3186,-84.7420,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,1
DSC-14050_2949,DSC-14050,26.1829,-84.7037,436,8/16/2017,NF-1708,Many Mounds (deep),Isididae,1,1
DSC-14078_2957,DSC-14078,26.1827,-84.7037,438,8/16/2017,NF-1708,Many Mounds (deep),Isididae,1,1
DSC-15283_2543,DSC-15283,26.2074,-84.7259,0,8/18/2017,NF-1708,Many Mounds,Isididae,1,1
DSC-16131_1180,DSC-16131,26.2067,-84.7108,434,8/19/2017,NF-1708,Many Mounds,Isididae,1,1
DSC-16358_2012,DSC-16358,25.6704,-84.5843,522,8/20/2017,NF-1708,Okeanos Ridge,Isididae,1,1
DSC-16360_2016,DSC-16360,25.6703,-84.5843,522,8/20/2017,NF-1708,Okeanos Ridge,Isididae,1,1
DSC-16392_1986,DSC-16392,25.6700,-84.5841,516,8/20/2017,NF-1708,Okeanos Ridge,Isididae,1,1
DSC-16496_1628,DSC-16496,25.6674,-84.5832,514,8/20/2017,NF-1708,Okeanos Ridge,Isididae,1,1
DSC-17226_2785,DSC-17226,26.7852,-84.8781,668,8/22/2017,NF-1708,North Wall,Isididae,1,1
DSC-17234_2793,DSC-17234,26.7855,-84.8784,668,8/22/2017,NF-1708,North Wall,Isididae,1,1
DSC-17239_2798,DSC-17239,26.7855,-84.8784,667,8/22/2017,NF-1708,North Wall,Isididae,1,1
DSC-17972_508,DSC-17972,25.6474,-84.5543,450,8/23/2017,NF-1708,Okeanos Ridge,Isididae,1,1
DSC-11099_1217,DSC-11099,26.4851,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11104_1288,DSC-11104,26.4851,-84.7847,451,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11106_1284,DSC-11106,26.4851,-84.7848,450,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11107_19,DSC-11107,26.4851,-84.7848,450,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11128_1982,DSC-11128,26.4845,-84.7848,447,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11132_1796,DSC-11132,26.4845,-84.7848,466,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11216_1803,DSC-11216,26.4830,-84.7838,459,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11222_1755,DSC-11222,26.4829,-84.7838,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,2
DSC-11774_1340,DSC-11774,26.3947,-84.7600,434,8/14/2017,NF-1708,Long Mound South,Isididae,1,2
DSC-11837_1403,DSC-11837,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,Isididae,1,2
DSC-12299_304,DSC-12299,26.3203,-84.7421,411,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12325_297,DSC-12325,26.3212,-84.7410,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12346_356,DSC-12346,26.3212,-84.7411,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12439_338,DSC-12439,26.3204,-84.7418,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12507_92,DSC-12507,26.3202,-84.7418,417,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12573_50,DSC-12573,26.3200,-84.7423,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12624_237,DSC-12624,26.3194,-84.7423,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12625_966,DSC-12625,26.3195,-84.7424,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-12672_129,DSC-12672,26.3192,-84.7425,423,8/15/2017,NF-1708,North Reed Site,Isididae,1,2
DSC-11098_453,DSC-11098,26.4852,-84.7847,455,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11105_1286,DSC-11105,26.4851,-84.7848,450,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11108_353,DSC-11108,26.4850,-84.7848,449,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11126_1306,DSC-11126,26.4845,-84.7848,447,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11129_1800,DSC-11129,26.4845,-84.7848,447,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11130_1798,DSC-11130,26.4845,-84.7848,447,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11135_346,DSC-11135,26.4844,-84.7848,466,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11140_423,DSC-11140,26.4843,-84.7848,462,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11142_417,DSC-11142,26.4843,-84.7847,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11149_1223,DSC-11149,26.4842,-84.7848,463,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11154_1212,DSC-11154,26.4842,-84.7847,465,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11220_1743,DSC-11220,26.4829,-84.7838,463,8/13/2017,NF-1708,Long Mound North,Isididae,1,3
DSC-11842_1408,DSC-11842,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,Isididae,1,3
DSC-12574_22,DSC-12574,26.3200,-84.7423,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,3
DSC-12689_135,DSC-12689,26.3194,-84.7424,418,8/15/2017,NF-1708,North Reed Site,Isididae,1,3
DSC-12736_164,DSC-12736,26.3191,-84.7426,432,8/15/2017,NF-1708,North Reed Site,Isididae,1,3
DSC-11102_1297,DSC-11102,26.4851,-84.7847,451,8/13/2017,NF-1708,Long Mound North,Isididae,1,4
DSC-11133_1795,DSC-11133,26.4845,-84.7848,466,8/13/2017,NF-1708,Long Mound North,Isididae,1,4
DSC-11145_408,DSC-11145,26.4842,-84.7848,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,4
DSC-11153_1791,DSC-11153,26.4842,-84.7847,465,8/13/2017,NF-1708,Long Mound North,Isididae,1,4
DSC-12319_291,DSC-12319,26.3212,-84.7409,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,4
DSC-12660_117,DSC-12660,26.3193,-84.7423,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,4
DSC-11094_442,DSC-11094,26.4852,-84.7847,455,8/13/2017,NF-1708,Long Mound North,Isididae,1,5
DSC-11103_1290,DSC-11103,26.4851,-84.7847,451,8/13/2017,NF-1708,Long Mound North,Isididae,1,5
DSC-11146_407,DSC-11146,26.4842,-84.7848,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,5
DSC-11150_1794,DSC-11150,26.4841,-84.7848,464,8/13/2017,NF-1708,Long Mound North,Isididae,1,5
DSC-12301_275,DSC-12301,26.3203,-84.7422,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,5
DSC-12332_366,DSC-12332,26.3212,-84.7410,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,5
DSC-11101_1294,DSC-11101,26.4851,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,6
DSC-11151_1793,DSC-11151,26.4841,-84.7848,464,8/13/2017,NF-1708,Long Mound North,Isididae,1,6
DSC-12313_280,DSC-12313,26.3213,-84.7411,420,8/15/2017,NF-1708,North Reed Site,Isididae,1,6
DSC-12656_116,DSC-12656,26.3193,-84.7423,419,8/15/2017,NF-1708,North Reed Site,Isididae,1,6
DSC-14067_254,DSC-14067,26.1829,-84.7037,439,8/16/2017,NF-1708,Many Mounds (deep),Isididae,1,6
DSC-11100_1214,DSC-11100,26.4851,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Isididae,1,7
DSC-11144_410,DSC-11144,26.4842,-84.7848,461,8/13/2017,NF-1708,Long Mound North,Isididae,1,7
DSC-11148_1221,DSC-11148,26.4842,-84.7848,463,8/13/2017,NF-1708,Long Mound North,Isididae,1,7
DSC-12673_131,DSC-12673,26.3192,-84.7425,423,8/15/2017,NF-1708,North Reed Site,Isididae,1,7
DSC-11155_1789,DSC-11155,26.4842,-84.7847,465,8/13/2017,NF-1708,Long Mound North,Isididae,1,9
DSC-12322_293,DSC-12322,26.3212,-84.7409,421,8/15/2017,NF-1708,North Reed Site,Isididae,1,9
DSC-11152_1792,DSC-11152,26.4841,-84.7848,464,8/13/2017,NF-1708,Long Mound North,Isididae,1,11
DSC-11505_1015,DSC-11505,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11538_1762,DSC-11538,26.3994,-84.7670,411,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11541_1098,DSC-11541,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11549_1102,DSC-11549,26.3994,-84.7670,415,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11552_1104,DSC-11552,26.3994,-84.7670,415,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11556_1067,DSC-11556,26.3994,-84.7670,417,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11560_1055,DSC-11560,26.3993,-84.7670,417,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11570_1079,DSC-11570,26.3994,-84.7664,417,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11575_1756,DSC-11575,26.3992,-84.7661,415,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11576_1070,DSC-11576,26.3992,-84.7661,415,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11582_1078,DSC-11582,26.3988,-84.7657,414,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11591_3231,DSC-11591,26.3986,-84.7651,413,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11611_1535,DSC-11611,26.3982,-84.7640,410,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11631_1594,DSC-11631,26.3980,-84.7637,414,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11636_1875,DSC-11636,26.3978,-84.7639,425,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11770_1329,DSC-11770,26.3947,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11779_1363,DSC-11779,26.3945,-84.7603,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11780_1560,DSC-11780,26.3945,-84.7603,433,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11785_1624,DSC-11785,26.3943,-84.7601,433,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11810_1487,DSC-11810,26.3933,-84.7601,427,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11820_1437,DSC-11820,26.3926,-84.7599,437,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11828_1448,DSC-11828,26.3920,-84.7599,433,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11836_1401,DSC-11836,26.3914,-84.7598,427,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11954_1692,DSC-11954,26.3940,-84.7600,435,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11975_1418,DSC-11975,26.3935,-84.7602,428,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11983_1414,DSC-11983,26.3935,-84.7602,424,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-11999_1818,DSC-11999,26.3933,-84.7601,427,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12011_1342,DSC-12011,26.3929,-84.7600,437,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12015_1358,DSC-12015,26.3928,-84.7600,437,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12021_2107,DSC-12021,26.3925,-84.7599,437,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12025_1979,DSC-12025,26.3924,-84.7599,436,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12026_1812,DSC-12026,26.3923,-84.7599,435,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12027_1983,DSC-12027,26.3923,-84.7599,435,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12028_1811,DSC-12028,26.3922,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12029_1929,DSC-12029,26.3922,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12030_1816,DSC-12030,26.3921,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12031_1820,DSC-12031,26.3921,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12032_1978,DSC-12032,26.3920,-84.7599,433,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12120_703,DSC-12120,26.3909,-84.7589,430,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12152_687,DSC-12152,26.3902,-84.7590,426,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12162_690,DSC-12162,26.3900,-84.7589,428,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12168_696,DSC-12168,26.3899,-84.7588,429,8/14/2017,NF-1708,Long Mound South,Leiopathes glaberrima,1,1
DSC-12313_279,DSC-12313,26.3213,-84.7411,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12317_287,DSC-12317,26.3212,-84.7409,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12325_296,DSC-12325,26.3212,-84.7410,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12327_299,DSC-12327,26.3212,-84.7409,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12328_301,DSC-12328,26.3212,-84.7410,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12331_333,DSC-12331,26.3212,-84.7410,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12335_355,DSC-12335,26.3211,-84.7410,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12347_359,DSC-12347,26.3213,-84.7411,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12394_558,DSC-12394,26.3203,-84.7415,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12398_575,DSC-12398,26.3203,-84.7415,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12446_342,DSC-12446,26.3205,-84.7419,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12464_343,DSC-12464,26.3205,-84.7419,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12475_436,DSC-12475,26.3203,-84.7418,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12482_328,DSC-12482,26.3204,-84.7419,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12483_444,DSC-12483,26.3204,-84.7419,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12494_198,DSC-12494,26.3203,-84.7419,418,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12505_88,DSC-12505,26.3202,-84.7418,417,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12514_101,DSC-12514,26.3202,-84.7419,417,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12553_95,DSC-12553,26.3201,-84.7420,415,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12556_35,DSC-12556,26.3201,-84.7420,417,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12565_58,DSC-12565,26.3199,-84.7421,418,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12578_40,DSC-12578,26.3200,-84.7424,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12611_213,DSC-12611,26.3196,-84.7425,422,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12622_225,DSC-12622,26.3195,-84.7422,422,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12630_251,DSC-12630,26.3195,-84.7424,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12631_824,DSC-12631,26.3194,-84.7423,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12664_119,DSC-12664,26.3193,-84.7424,421,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12669_127,DSC-12669,26.3192,-84.7425,422,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12724_170,DSC-12724,26.3191,-84.7426,431,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12736_165,DSC-12736,26.3191,-84.7426,432,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12743_157,DSC-12743,26.3190,-84.7424,432,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12759_811,DSC-12759,26.3189,-84.7426,435,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12807_857,DSC-12807,26.3188,-84.7425,436,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12886_739,DSC-12886,26.3186,-84.7423,424,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12911_790,DSC-12911,26.3187,-84.7424,420,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12942_774,DSC-12942,26.3186,-84.7420,419,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-12999_793,DSC-12999,26.3184,-84.7419,414,8/15/2017,NF-1708,North Reed Site,Leiopathes glaberrima,1,1
DSC-14080_2960,DSC-14080,26.1826,-84.7038,438,8/16/2017,NF-1708,Many Mounds (deep),Leiopathes glaberrima,1,1
DSC-14198_3132,DSC-14198,26.3365,-84.7603,515,8/17/2017,NF-1708,North Reed Site (deep),Leiopathes glaberrima,1,1
DSC-14214_3143,DSC-14214,26.3364,-84.7604,515,8/17/2017,NF-1708,North Reed Site (deep),Leiopathes glaberrima,1,1
DSC-14415_3213,DSC-14415,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Leiopathes glaberrima,1,1
DSC-14768_2637,DSC-14768,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Leiopathes glaberrima,1,1
DSC-15124_2468,DSC-15124,26.3378,-84.7593,492,8/18/2017,NF-1708,North Reed Site (deep),Leiopathes glaberrima,1,1
DSC-15446_2435,DSC-15446,26.2052,-84.7269,505,8/18/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-15449_2323,DSC-15449,26.2052,-84.7269,505,8/18/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-15759_1137,DSC-15759,26.2110,-84.7134,446,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16037_1826,DSC-16037,26.2076,-84.7109,427,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16039_1832,DSC-16039,26.2076,-84.7108,424,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16109_1686,DSC-16109,26.2070,-84.7108,439,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16128_1186,DSC-16128,26.2068,-84.7108,433,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16137_1685,DSC-16137,26.2065,-84.7108,425,8/19/2017,NF-1708,Many Mounds,Leiopathes glaberrima,1,1
DSC-16241_1672,DSC-16241,25.6714,-84.5878,569,8/20/2017,NF-1708,Okeanos Ridge,Leiopathes glaberrima,1,1
