SampleID,ImageName,ImageFilePath,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,ObservationTime,SurveyID,Locality,Station,Temperature,Salinity,Oxygen,ScientificName,IndividualCount,Size,Habitat,Substrate,VernacularName,AphiaID,Area,Density
DSC-11243_1980,DSC-11243,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01243.jpg,26.4823,-84.7838,449,8/13/2017,6:01:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11248_1740,DSC-11248,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01248.jpg,26.4822,-84.7838,456,8/13/2017,6:03:00 PM,NF-1708,Long Mound North,1,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-11248_1741,DSC-11248,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01248.jpg,26.4822,-84.7838,456,8/13/2017,6:03:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,4,,",",,NA,,-1,0
DSC-11252_1751,DSC-11252,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01252.jpg,26.4822,-84.7838,453,8/13/2017,6:05:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11253_1757,DSC-11253,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01253.jpg,26.4823,-84.7838,450,8/13/2017,6:06:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11253_1758,DSC-11253,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01253.jpg,26.4823,-84.7838,450,8/13/2017,6:06:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11257_1949,DSC-11257,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01257.jpg,26.4822,-84.7838,449,8/13/2017,6:08:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11260_1748,DSC-11260,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01260.jpg,26.4822,-84.7838,434,8/13/2017,6:09:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11261_1747,DSC-11261,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01261.jpg,26.4822,-84.7839,427,8/13/2017,6:10:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11263_1745,DSC-11263,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01263.jpg,26.4822,-84.7839,414,8/13/2017,6:11:00 PM,NF-1708,Long Mound North,1,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-11263_1746,DSC-11263,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01263.jpg,26.4822,-84.7839,414,8/13/2017,6:11:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11264_1767,DSC-11264,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01264.jpg,26.4822,-84.7839,414,8/13/2017,6:11:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11264_1766,DSC-11264,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01264.jpg,26.4822,-84.7839,414,8/13/2017,6:11:00 PM,NF-1708,Long Mound North,1,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11265_1750,DSC-11265,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01265.jpg,26.4822,-84.7839,408,8/13/2017,6:12:00 PM,NF-1708,Long Mound North,1,,,,Porifera,4,,",",,NA,558,-1,0
DSC-11265_1749,DSC-11265,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01265.jpg,26.4822,-84.7839,408,8/13/2017,6:12:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11279_1752,DSC-11279,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01279.jpg,26.4819,-84.7839,418,8/13/2017,6:19:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11304_1777,DSC-11304,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01304.jpg,26.4815,-84.784,418,8/13/2017,6:31:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11313_1942,DSC-11313,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01313.jpg,26.4812,-84.7839,415,8/13/2017,6:36:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-11314_1776,DSC-11314,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01314.jpg,26.4812,-84.7839,415,8/13/2017,6:36:00 PM,NF-1708,Long Mound North,1,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11317_1775,DSC-11317,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01317.jpg,26.4812,-84.784,415,8/13/2017,6:38:00 PM,NF-1708,Long Mound North,1,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11323_1774,DSC-11323,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01323.jpg,26.4812,-84.7837,418,8/13/2017,6:41:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11324_1773,DSC-11324,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01324.jpg,26.4812,-84.7837,418,8/13/2017,6:41:00 PM,NF-1708,Long Mound North,1,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11325_1771,DSC-11325,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01325.jpg,26.4812,-84.7836,416,8/13/2017,6:42:00 PM,NF-1708,Long Mound North,1,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11325_1772,DSC-11325,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01325.jpg,26.4812,-84.7836,416,8/13/2017,6:42:00 PM,NF-1708,Long Mound North,1,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11326_1759,DSC-11326,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01326.jpg,26.4812,-84.7836,416,8/13/2017,6:42:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11327_2102,DSC-11327,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01327.jpg,26.4812,-84.7835,414,8/13/2017,6:43:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11339_1779,DSC-11339,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01339.jpg,26.4812,-84.7835,415,8/13/2017,6:49:00 PM,NF-1708,Long Mound North,1,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11340_1765,DSC-11340,F:\NF-17-08\05_ROV files\ROV photos\Dive_01\HD cam stills\DSC01340.jpg,26.4812,-84.7835,415,8/13/2017,6:49:00 PM,NF-1708,Long Mound North,1,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11352_1764,DSC-11352,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01352.jpg,26.4,-84.7656,403,8/14/2017,12:56:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11361_1024,DSC-11361,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01361.jpg,26.4005,-84.7656,415,8/14/2017,1:01:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,6,,",",,NA,125310,-1,0
DSC-11440_1025,DSC-11440,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01440.jpg,26.4006,-84.7656,413,8/14/2017,1:40:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11445_1026,DSC-11445,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01445.jpg,26.4004,-84.7657,413,8/14/2017,1:43:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11450_1023,DSC-11450,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01450.jpg,26.4004,-84.7658,413,8/14/2017,1:45:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11450_1022,DSC-11450,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01450.jpg,26.4004,-84.7658,413,8/14/2017,1:45:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-11452_1031,DSC-11452,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01452.jpg,26.4003,-84.7658,413,8/14/2017,1:46:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11452_1030,DSC-11452,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01452.jpg,26.4003,-84.7658,413,8/14/2017,1:46:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,4,,",",,NA,125310,-1,0
DSC-11453_1034,DSC-11453,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01453.jpg,26.4002,-84.7659,413,8/14/2017,1:47:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-11453_1033,DSC-11453,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01453.jpg,26.4002,-84.7659,413,8/14/2017,1:47:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11453_1032,DSC-11453,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01453.jpg,26.4002,-84.7659,413,8/14/2017,1:47:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-11454_1035,DSC-11454,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01454.jpg,26.4002,-84.7659,413,8/14/2017,1:47:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-11454_1036,DSC-11454,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01454.jpg,26.4002,-84.7659,413,8/14/2017,1:47:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11455_1037,DSC-11455,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01455.jpg,26.4002,-84.7659,413,8/14/2017,1:48:00 PM,NF-1708,Long Mound South,2,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11455_1039,DSC-11455,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01455.jpg,26.4002,-84.7659,413,8/14/2017,1:48:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,9,,",",,NA,125310,-1,0
DSC-11455_1038,DSC-11455,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01455.jpg,26.4002,-84.7659,413,8/14/2017,1:48:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-11456_1040,DSC-11456,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01456.jpg,26.4002,-84.7659,413,8/14/2017,1:48:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11458_1044,DSC-11458,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01458.jpg,26.4001,-84.766,413,8/14/2017,1:49:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,8,,",",,NA,125310,-1,0
DSC-11458_1043,DSC-11458,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01458.jpg,26.4001,-84.766,413,8/14/2017,1:49:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,2,,",",,NA,177839,-1,0
DSC-11458_1042,DSC-11458,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01458.jpg,26.4001,-84.766,413,8/14/2017,1:49:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11460_1048,DSC-11460,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01460.jpg,26.4001,-84.766,413,8/14/2017,1:50:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,3,,",",,NA,177839,-1,0
DSC-11460_1047,DSC-11460,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01460.jpg,26.4001,-84.766,413,8/14/2017,1:50:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,5,,",",,NA,125310,-1,0
DSC-11460_1045,DSC-11460,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01460.jpg,26.4001,-84.766,413,8/14/2017,1:50:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11462_1049,DSC-11462,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01462.jpg,26.4,-84.7662,414,8/14/2017,1:51:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,3,,",",,NA,103326,-1,0
DSC-11477_1027,DSC-11477,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01477.jpg,26.3997,-84.7666,414,8/14/2017,1:59:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11481_979,DSC-11481,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01481.jpg,26.3996,-84.7667,414,8/14/2017,2:01:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,7,,",",,NA,125310,-1,0
DSC-11481_978,DSC-11481,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01481.jpg,26.3996,-84.7667,414,8/14/2017,2:01:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,2,,",",,NA,177839,-1,0
DSC-11487_983,DSC-11487,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01487.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-11487_981,DSC-11487,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01487.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,7,,",",,NA,125310,-1,0
DSC-11487_984,DSC-11487,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01487.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,4,,",",,NA,177839,-1,0
DSC-11488_987,DSC-11488,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01488.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-11488_986,DSC-11488,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01488.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-11488_985,DSC-11488,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01488.jpg,26.3995,-84.7668,413,8/14/2017,2:04:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-11490_989,DSC-11490,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01490.jpg,26.3994,-84.7669,413,8/14/2017,2:05:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,3,,",",,NA,177839,-1,0
DSC-11490_991,DSC-11490,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01490.jpg,26.3994,-84.7669,413,8/14/2017,2:05:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-11491_993,DSC-11491,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01491.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11491_994,DSC-11491,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01491.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11492_997,DSC-11492,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01492.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Aquaumbridae,1,,",",,NA,701654,-1,0
DSC-11492_999,DSC-11492,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01492.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11492_996,DSC-11492,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01492.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11492_995,DSC-11492,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01492.jpg,26.3994,-84.7669,414,8/14/2017,2:06:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-11494_1004,DSC-11494,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01494.jpg,26.3993,-84.767,414,8/14/2017,2:07:00 PM,NF-1708,Long Mound South,2,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-11494_1002,DSC-11494,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01494.jpg,26.3993,-84.767,414,8/14/2017,2:07:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11494_1001,DSC-11494,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01494.jpg,26.3993,-84.767,414,8/14/2017,2:07:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11495_972,DSC-11495,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01495.jpg,26.3993,-84.767,414,8/14/2017,2:08:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-11495_971,DSC-11495,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01495.jpg,26.3993,-84.767,414,8/14/2017,2:08:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11495_975,DSC-11495,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01495.jpg,26.3993,-84.767,414,8/14/2017,2:08:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11495_973,DSC-11495,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01495.jpg,26.3993,-84.767,414,8/14/2017,2:08:00 PM,NF-1708,Long Mound South,2,,,,Aquaumbridae,1,,",",,NA,701654,-1,0
DSC-11497_1008,DSC-11497,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01497.jpg,26.3993,-84.7671,414,8/14/2017,2:09:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,4,,",",,NA,103326,-1,0
DSC-11499_1009,DSC-11499,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01499.jpg,26.3993,-84.767,414,8/14/2017,2:10:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11502_1013,DSC-11502,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01502.jpg,26.3994,-84.767,414,8/14/2017,2:11:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-11503_1014,DSC-11503,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01503.jpg,26.3994,-84.767,413,8/14/2017,2:12:00 PM,NF-1708,Long Mound South,2,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-11505_1015,DSC-11505,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01505.jpg,26.3994,-84.767,413,8/14/2017,2:13:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-11506_1018,DSC-11506,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01506.jpg,26.3994,-84.767,413,8/14/2017,2:13:00 PM,NF-1708,Long Mound South,2,,,,Paramuricea sp.,1,,",",,NA,125311,-1,0
DSC-11507_1019,DSC-11507,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01507.jpg,26.3993,-84.767,412,8/14/2017,2:14:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11508_1763,DSC-11508,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01508.jpg,26.3993,-84.767,412,8/14/2017,2:14:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11509_1053,DSC-11509,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01509.jpg,26.3993,-84.767,412,8/14/2017,2:15:00 PM,NF-1708,Long Mound South,2,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11509_1054,DSC-11509,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01509.jpg,26.3993,-84.767,412,8/14/2017,2:15:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11510_976,DSC-11510,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01510.jpg,26.3993,-84.767,412,8/14/2017,2:15:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-11510_977,DSC-11510,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01510.jpg,26.3993,-84.767,412,8/14/2017,2:15:00 PM,NF-1708,Long Mound South,2,,,,Porifera,2,,",",,NA,558,-1,0
DSC-11511_1029,DSC-11511,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01511.jpg,26.3993,-84.767,412,8/14/2017,2:16:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-11511_1028,DSC-11511,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01511.jpg,26.3993,-84.767,412,8/14/2017,2:16:00 PM,NF-1708,Long Mound South,2,,,,Porifera,1,,",",,NA,558,-1,0
DSC-11519_1083,DSC-11519,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01519.jpg,26.3993,-84.767,411,8/14/2017,2:20:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11519_1084,DSC-11519,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01519.jpg,26.3993,-84.767,411,8/14/2017,2:20:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,4,,",",,NA,125310,-1,0
DSC-11520_1086,DSC-11520,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01520.jpg,26.3993,-84.767,411,8/14/2017,2:20:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11521_1087,DSC-11521,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01521.jpg,26.3993,-84.767,412,8/14/2017,2:21:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-11523_1088,DSC-11523,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01523.jpg,26.3993,-84.767,412,8/14/2017,2:22:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-11528_1090,DSC-11528,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01528.jpg,26.3993,-84.767,412,8/14/2017,2:24:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,6,,",",,NA,125310,-1,0
DSC-11528_1089,DSC-11528,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01528.jpg,26.3993,-84.767,412,8/14/2017,2:24:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11531_1091,DSC-11531,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01531.jpg,26.3993,-84.767,412,8/14/2017,2:26:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11535_1092,DSC-11535,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01535.jpg,26.3994,-84.767,411,8/14/2017,2:28:00 PM,NF-1708,Long Mound South,2,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-11538_1760,DSC-11538,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01538.jpg,26.3994,-84.767,411,8/14/2017,2:29:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-11538_1762,DSC-11538,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01538.jpg,26.3994,-84.767,411,8/14/2017,2:29:00 PM,NF-1708,Long Mound South,2,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-11541_1099,DSC-11541,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01541.jpg,26.3994,-84.767,413,8/14/2017,2:31:00 PM,NF-1708,Long Mound South,2,,,,Porifera,3,,",",,NA,558,-1,0
DSC-11541_1096,DSC-11541,F:\NF-17-08\05_ROV files\ROV photos\Dive_02\HD cam stills\DSC01541.jpg,26.3994,-84.767,413,8/14/2017,2:31:00 PM,NF-1708,Long Mound South,2,,,,Muriceides sp.,6,,",",,NA,125310,-1,0
